DBN,School,Year,Total Enrollment,Num_PK,Num_K,Num_G1,Num_G2,Num_G3,Num_G4,Num_G5,Num_G6,Num_G7,Num_G8,Num_G9,Num_G10,Num_G11,Num_G12,Female,Male,Asian,Black,Hispanic,Multiple,White,Disability,ELL,Poverty,Need_Index
75Q075,Robert E. Peary School,2016-17,543,16,28,46,58,65,59,113,53,56,49,0,0,0,0,0.208103135,0.79189688,0.149171278,0.261510134,0.44014734,0.042357273,0.106813997,0.996316731,0.314917117,0.613259673,0.637462258
75Q075,Robert E. Peary School,2017-18,549,16,48,44,49,63,68,61,97,48,55,0,0,0,0,0.204007283,0.795992732,0.142076507,0.300546438,0.415300548,0.058287796,0.083788708,0.987249553,0.304189444,0.83606559,0.858553708
75Q075,Robert E. Peary School,2018-19,560,14,32,57,42,51,54,77,82,99,52,0,0,0,0,0.214285716,0.785714269,0.153571427,0.316071421,0.407142848,0.042857144,0.080357142,1,0.298214287,0.801785707,0.832623661
75Q177,P.S. Q177,2014-15,499,0,3,5,4,7,14,47,28,43,58,28,39,36,187,0.236472949,0.763527036,0.152304605,0.326653302,0.252505004,0.018036073,0.250501007,0.997995973,0.208416834,0.547094166,0.57873404
75Q177,P.S. Q177,2015-16,496,0,5,4,6,14,7,30,49,30,59,47,26,43,176,0.225806445,0.774193525,0.161290318,0.316532254,0.221774191,0.016129032,0.284274191,1,0.211693555,0.536290348,0.574841738
75Q177,P.S. Q177,2016-17,489,0,13,10,5,5,13,9,40,47,31,74,49,26,167,0.229038849,0.770961165,0.182004094,0.30674848,0.226993859,0.018404908,0.265848666,1,0.23108384,0.539877295,0.563503087
75Q177,P.S. Q177,2017-18,506,0,11,15,9,7,6,35,17,37,71,22,75,51,150,0.225296438,0.774703562,0.197628453,0.316205531,0.225296438,0.017786561,0.243083,1,0.245059282,0.802371562,0.818007886
75Q177,P.S. Q177,2018-19,488,0,13,13,14,8,10,21,37,15,49,63,22,78,145,0.239754096,0.760245919,0.215163931,0.319672137,0.211065575,0.024590164,0.229508191,1,0.241803274,0.78893441,0.807770491
75Q224,P.S. Q224,2014-15,434,69,31,66,52,68,39,36,21,21,31,0,0,0,0,0.260368675,0.739631355,0.188940093,0.294930875,0.294930875,0.064516127,0.156682029,0.930875599,0.225806445,0.566820264,0.562861025
75Q224,P.S. Q224,2015-16,422,66,19,34,77,59,49,43,33,22,20,0,0,0,0,0.267772526,0.732227504,0.175355449,0.298578203,0.308056861,0.080568723,0.137440756,0.995260656,0.222748816,0.547393382,0.543140233
75Q224,P.S. Q224,2016-17,420,68,46,31,38,69,43,51,26,27,21,0,0,0,0,0.259523809,0.740476191,0.204761907,0.245238096,0.307142854,0.123809524,0.119047619,0.995238066,0.214285716,0.533333361,0.555790484
75Q224,P.S. Q224,2017-18,414,64,52,52,38,36,55,41,27,25,24,0,0,0,0,0.272946864,0.727053165,0.227053136,0.198067635,0.311594188,0.16908212,0.094202898,1,0.207729474,0.722222209,0.74571979
75Q224,P.S. Q224,2018-19,396,65,26,54,53,33,33,59,26,23,23,1,0,0,0,0.25252524,0.74747473,0.222222224,0.189393938,0.295454532,0.196969703,0.095959596,1,0.217171714,0.691919208,0.728511393
75Q233,P.S. Q233,2014-15,409,0,14,2,1,1,1,3,35,18,22,69,58,37,148,0.325183362,0.674816608,0.156479225,0.300733507,0.327628374,0.058679707,0.156479225,0.997555017,0.180929095,0.540342271,0.567264616
75Q233,P.S. Q233,2015-16,439,0,15,22,5,0,0,1,18,38,22,51,61,56,150,0.359908879,0.640091121,0.152619585,0.305239171,0.330296129,0.061503418,0.15034169,1,0.2118451,0.501138926,0.568145812
75Q233,P.S. Q233,2016-17,470,0,27,23,23,6,0,0,21,21,36,46,46,53,168,0.338297874,0.661702156,0.144680858,0.34893617,0.29361701,0.05957447,0.153191492,0.997872353,0.289361715,0.525531888,0.572134018
75Q233,P.S. Q233,2017-18,514,0,48,29,25,21,7,1,25,23,19,64,49,46,157,0.305447459,0.694552541,0.169260696,0.324902713,0.287937731,0.058365759,0.159533069,0.998054504,0.266536951,0.863813221,0.874612868
75Q233,P.S. Q233,2018-19,509,0,3,54,29,21,19,7,23,27,18,38,57,50,163,0.314341843,0.685658157,0.16699411,0.316306472,0.296660125,0.066797644,0.153241649,0.996070743,0.26129666,0.846758366,0.860605121
75Q255,P.S. Q255,2014-15,429,4,59,60,46,54,43,60,35,30,19,4,8,5,2,0.205128208,0.794871807,0.191142187,0.121212125,0.398601413,0.020979021,0.268065274,0.995338023,0.342657357,0.494172484,0.555689394
75Q255,P.S. Q255,2015-16,412,1,58,56,54,45,55,40,27,33,27,5,3,6,2,0.213592231,0.786407769,0.196601942,0.111650482,0.395631075,0.029126214,0.266990304,1,0.33495146,0.516990304,0.577005923
75Q255,P.S. Q255,2016-17,423,5,44,59,60,59,50,47,28,25,31,4,5,3,3,0.212765962,0.787234068,0.182033092,0.111111112,0.371158391,0.028368793,0.307328612,0.997635961,0.361702114,0.50118202,0.550439715
75Q255,P.S. Q255,2017-18,411,0,40,44,63,64,57,41,38,25,23,7,4,5,0,0.221411198,0.778588831,0.192214116,0.104622871,0.374695867,0.02919708,0.299270064,1,0.401459843,0.783455014,0.801216543
75Q255,P.S. Q255,2018-19,420,0,41,48,43,60,69,57,25,38,22,4,7,4,2,0.219047621,0.780952394,0.200000003,0.102380954,0.385714293,0.021428572,0.290476203,1,0.419047624,0.780952394,0.814847648
75Q256,P.S. Q256,2014-15,480,4,19,30,41,29,25,20,22,45,37,81,52,34,41,0.204166666,0.795833349,0.037500001,0.462500006,0.335416675,0.004166667,0.160416663,0.804166675,0.106250003,0.595833361,0.653155327
75Q256,P.S. Q256,2015-16,501,7,12,18,34,38,26,21,29,34,48,77,67,48,42,0.217564866,0.782435119,0.0499002,0.475049913,0.319361269,0.003992016,0.151696607,0.830339313,0.119760476,0.592814386,0.694183111
75Q256,P.S. Q256,2016-17,533,9,18,19,24,52,34,24,27,34,36,106,58,45,47,0.225140706,0.774859309,0.052532833,0.457786113,0.335834891,0.005628518,0.148217633,0.821763575,0.15572232,0.594746709,0.669427752
75Q256,P.S. Q256,2017-18,510,11,13,21,22,28,50,31,22,35,37,83,65,44,48,0.237254903,0.762745082,0.05882353,0.503921568,0.311764717,0.007843138,0.117647059,0.874509811,0.131372556,0.809803903,0.86500001
75Q256,P.S. Q256,2018-19,520,7,34,25,27,24,30,46,34,24,39,77,56,38,59,0.228846148,0.771153867,0.069230773,0.51346153,0.300000012,0.011538462,0.105769232,0.863461554,0.140384614,0.765384614,0.883699
75Q277,The Riverview School,2014-15,121,0,27,32,0,1,0,2,2,28,7,6,16,0,0,0.23140496,0.76859504,0.206611574,0.165289253,0.371900827,0.041322313,0.214876026,1,0.371900827,0.561983466,0.567184091
75Q277,The Riverview School,2015-16,199,0,37,32,30,2,1,0,35,8,24,8,6,16,0,0.190954775,0.809045255,0.206030145,0.160804018,0.412060291,0.035175879,0.185929641,1,0.376884431,0.507537663,0.557695031
75Q277,The Riverview School,2016-17,311,0,77,39,39,30,1,2,23,44,14,14,8,4,16,0.225080386,0.774919629,0.241157562,0.144694537,0.421221852,0.025723472,0.167202577,0.996784568,0.398713827,0.504823148,0.570929289
75Q277,The Riverview School,2017-18,403,0,51,84,44,35,29,6,21,38,47,10,11,7,20,0.243176177,0.756823838,0.250620335,0.17866005,0.409429282,0.017369727,0.1439206,1,0.421836227,0.799007416,0.816674948
75Q277,The Riverview School,2018-19,483,0,93,57,82,33,35,28,31,25,41,17,10,10,21,0.240165636,0.759834349,0.242236018,0.16770187,0.434782594,0.022774328,0.132505178,1,0.428571433,0.761904776,0.786697745
75Q721,John F. Kennedy Jr. School,2014-15,484,0,0,0,0,0,0,0,0,0,0,179,135,87,83,0.336776853,0.663223147,0.223140493,0.225206614,0.386363626,0.016528925,0.148760334,0.997933865,0.411157012,0.553718984,0.603197873
75Q721,John F. Kennedy Jr. School,2015-16,485,0,0,0,0,0,0,0,0,0,0,50,178,142,115,0.319587618,0.680412352,0.212371141,0.210309282,0.410309285,0.018556701,0.148453608,0.997938156,0.41855669,0.527835071,0.597844601
75Q721,John F. Kennedy Jr. School,2016-17,478,0,0,0,0,0,0,0,0,0,0,48,60,178,192,0.315899581,0.684100389,0.198744774,0.198744774,0.42259413,0.016736401,0.163179919,1,0.481171548,0.510460258,0.599717557
75Q721,John F. Kennedy Jr. School,2017-18,499,0,0,0,0,0,0,0,0,0,0,108,71,168,152,0.326653302,0.673346698,0.188376755,0.178356707,0.440881759,0.016032064,0.17635271,1,0.460921854,0.881763518,0.900635242
75Q721,John F. Kennedy Jr. School,2018-19,484,0,0,0,0,0,0,0,0,0,0,70,114,68,232,0.324380159,0.675619841,0.17355372,0.17355372,0.458677679,0.020661157,0.17355372,1,0.460743815,0.857438028,0.876165271
75Q752,Queens Transition Center,2014-15,384,0,0,0,0,0,0,0,0,0,1,80,84,62,157,0.291666657,0.708333313,0.0859375,0.533854187,0.294270843,0.015625,0.0703125,0.973958313,0.221354172,0.635416687,0.616904557
75Q752,Queens Transition Center,2015-16,373,0,0,0,0,0,0,0,0,0,0,97,90,60,126,0.308310986,0.691689014,0.075067021,0.546916902,0.289544225,0.01608579,0.072386056,0.97050941,0.203753352,0.584450424,0.619249642
75Q752,Queens Transition Center,2016-17,388,0,0,0,0,0,0,0,0,0,1,120,64,80,123,0.275773197,0.724226832,0.082474224,0.538659811,0.3041237,0.015463918,0.05927835,0.971649468,0.177835047,0.582474232,0.632298946
75Q752,Queens Transition Center,2017-18,384,0,0,0,0,0,0,0,0,0,0,77,103,66,138,0.294270843,0.705729187,0.080729164,0.544270813,0.294270843,0.018229166,0.0625,0.984375,0.190104172,0.854166687,0.881825507
75Q752,Queens Transition Center,2018-19,393,0,0,0,0,0,0,0,0,0,0,81,85,77,150,0.29516539,0.70483458,0.119592875,0.468193382,0.320610672,0.020356234,0.071246818,0.979643762,0.267175585,0.842239201,0.864783704
75Q811,P.S. Q811,2014-15,401,0,48,17,16,13,5,8,14,14,17,40,39,33,137,0.341645896,0.658354104,0.147132173,0.311720699,0.329177052,0.044887781,0.167082295,0.995012462,0.221945137,0.526184559,0.553246021
75Q811,P.S. Q811,2015-16,415,0,31,37,19,17,15,7,9,14,22,38,40,41,125,0.322891563,0.677108407,0.166265056,0.330120474,0.308433741,0.040963855,0.154216871,1,0.219277114,0.537349403,0.557677031
75Q811,P.S. Q811,2016-17,416,0,4,31,39,21,20,17,16,8,20,31,43,43,123,0.317307681,0.682692289,0.18509616,0.331730783,0.293269217,0.03846154,0.151442304,1,0.225961536,0.548076928,0.55911541
75Q811,P.S. Q811,2017-18,417,0,21,9,33,38,19,18,14,15,16,37,34,36,127,0.323741019,0.676258981,0.19184652,0.333333343,0.275779366,0.052757792,0.146282971,1,0.227817744,0.846522808,0.860956848
75Q811,P.S. Q811,2018-19,431,0,39,22,13,26,35,25,16,12,16,33,38,37,119,0.331786543,0.668213487,0.211136892,0.31090486,0.283062637,0.053364269,0.141531318,1,0.262180984,0.802784204,0.820336401
75Q993,P.S. Q993,2014-15,489,0,39,63,58,55,38,30,28,23,29,34,18,21,53,0.312883437,0.687116563,0.190184042,0.288343549,0.370143145,0.022494888,0.128834352,0.997955024,0.304703474,0.560327172,0.580790937
75Q993,P.S. Q993,2015-16,531,0,34,49,70,60,54,40,14,28,34,30,38,18,62,0.320150673,0.679849327,0.190207154,0.244821087,0.397363454,0.02259887,0.145009413,1,0.327683628,0.559322059,0.590883553
75Q993,P.S. Q993,2016-17,545,0,43,44,49,65,56,50,21,19,28,31,34,36,69,0.293577969,0.706422031,0.211009175,0.205504581,0.390825689,0.022018349,0.170642197,0.998165131,0.372477055,0.5174312,0.559416533
75Q993,P.S. Q993,2017-18,558,0,44,50,50,50,58,54,42,24,21,20,23,35,87,0.284946233,0.715053737,0.211469531,0.182795703,0.387096763,0.016129032,0.202508956,0.998207867,0.392473131,0.802867413,0.824129045
75Q993,P.S. Q993,2018-19,575,0,54,51,45,43,51,53,37,40,26,28,23,25,99,0.290434778,0.709565222,0.203478262,0.184347823,0.368695647,0.019130435,0.22434783,1,0.406956524,0.777391315,0.80821389
75R025,South Richmond High School I.S./P.S. 25,2014-15,516,0,2,5,13,5,15,18,45,63,67,96,77,38,72,0.279069781,0.720930219,0.019379845,0.36434108,0.294573635,0.007751938,0.313953489,0.984496117,0.017441861,0.72868216,0.733596444
75R025,South Richmond High School I.S./P.S. 25,2015-16,512,0,1,4,8,17,7,17,55,57,56,102,96,38,54,0.298828125,0.701171875,0.015625,0.37109375,0.30859375,0.01171875,0.29296875,0.986328125,0.01171875,0.732421875,0.741748393
75R025,South Richmond High School I.S./P.S. 25,2016-17,532,0,18,3,12,10,20,10,50,66,56,99,93,33,62,0.306390971,0.693608999,0.020676691,0.37030074,0.298872173,0.015037594,0.295112789,0.969924808,0.028195489,0.719924808,0.724300742
75R025,South Richmond High School I.S./P.S. 25,2017-18,560,0,5,24,7,17,14,22,61,62,75,87,91,41,54,0.278571427,0.721428573,0.017857144,0.385714293,0.301785707,0.016071429,0.278571427,0.996428549,0.035714287,0.864285707,0.876975
75R025,South Richmond High School I.S./P.S. 25,2018-19,582,15,18,13,21,12,19,16,55,63,63,106,85,36,60,0.290378004,0.709621966,0.02233677,0.374570459,0.300687283,0.020618556,0.281786948,0.989690721,0.051546391,0.823024035,0.837855697
75R037,The David Marquis School of the Arts,2014-15,366,24,43,28,39,30,34,39,28,12,13,10,20,13,33,0.270491809,0.729508221,0.046448089,0.142076507,0.262295067,0.019125683,0.530054629,0.969945371,0.046448089,0.622950792,0.626887977
75R037,The David Marquis School of the Arts,2015-16,382,24,41,41,32,44,30,33,27,25,10,15,11,17,32,0.27748692,0.72251308,0.039267015,0.143979058,0.261780113,0.02617801,0.528795838,1,0.054973822,0.641361237,0.653817654
75R037,The David Marquis School of the Arts,2016-17,366,24,28,36,35,36,47,33,12,25,23,2,12,10,43,0.262295067,0.737704933,0.035519127,0.158469945,0.27868852,0.024590164,0.502732217,0.997267783,0.054644808,0.620218575,0.647158444
75R037,The David Marquis School of the Arts,2017-18,389,24,62,31,33,35,37,50,13,13,23,15,2,11,40,0.272493571,0.727506399,0.053984575,0.151670948,0.311053991,0.028277636,0.455012858,1,0.069408737,0.802056551,0.814838052
75R037,The David Marquis School of the Arts,2018-19,366,31,27,59,32,36,33,34,22,12,13,7,15,2,43,0.262295067,0.737704933,0.071038254,0.161202192,0.300546438,0.032786883,0.434426218,1,0.065573767,0.775956273,0.79640162
75R373,P.S. R373,2014-15,460,20,45,80,64,65,63,72,27,17,7,0,0,0,0,0.204347819,0.795652151,0.039130434,0.280434787,0.345652163,0.021739131,0.313043475,0.982608676,0.104347825,0.669565201,0.682541728
75R373,P.S. R373,2015-16,495,21,68,62,89,68,84,61,9,16,16,1,0,0,0,0.236363634,0.763636351,0.038383838,0.278787881,0.329292923,0.030303031,0.323232323,0.99797982,0.109090909,0.648484826,0.67473352
75R373,P.S. R373,2016-17,525,20,53,83,76,88,82,83,16,9,15,0,0,0,0,0.232380956,0.767619073,0.043809526,0.280000001,0.319999993,0.032380953,0.323809534,1,0.118095241,0.65142858,0.679120004
75R373,P.S. R373,2017-18,527,20,48,81,90,74,89,84,17,15,9,0,0,0,0,0.227703989,0.772296011,0.045540798,0.259962052,0.309297919,0.036053132,0.349146098,0.998102486,0.132827327,0.825426936,0.84041369
75R373,P.S. R373,2018-19,568,28,61,68,89,93,79,90,31,13,16,0,0,0,0,0.221830979,0.778169036,0.105633803,0.235915497,0.297535211,0.040492959,0.32042253,1,0.137323946,0.795774639,0.82071656
75R721,The Richard H. Hungerford School,2014-15,388,0,0,0,0,0,0,0,24,40,37,35,45,40,167,0.306701034,0.693298995,0.046391752,0.213917524,0.273195863,0.005154639,0.461340219,0.997422695,0.103092782,0.659793794,0.692027569
75R721,The Richard H. Hungerford School,2015-16,417,0,0,0,0,0,0,0,32,29,43,51,42,49,171,0.306954443,0.693045557,0.050359711,0.208633095,0.297362119,0.009592326,0.434052765,1,0.119904079,0.671462834,0.698182166
75R721,The Richard H. Hungerford School,2016-17,452,0,0,0,0,0,0,0,25,42,29,62,57,44,193,0.307522118,0.692477882,0.057522126,0.192477882,0.323008835,0.013274336,0.413716823,1,0.14380531,0.657079637,0.68658185
75R721,The Richard H. Hungerford School,2017-18,476,0,0,0,0,0,0,0,26,26,36,53,61,68,206,0.306722701,0.693277299,0.065126054,0.189075634,0.331932783,0.018907564,0.394957989,0.997899175,0.14915967,0.926470578,0.939191163
75R721,The Richard H. Hungerford School,2018-19,459,0,0,0,0,0,0,0,32,28,33,51,45,68,202,0.309368193,0.690631807,0.069716774,0.176470593,0.363834411,0.017429193,0.372549027,1,0.156862751,0.912854016,0.920285404
75X010,P.S. X010,2014-15,500,11,48,58,105,72,47,47,42,36,26,2,0,2,4,0.275999993,0.723999977,0.022,0.316000015,0.593999982,0.008,0.059999999,0.994000018,0.170000002,0.768000007,0.811510742
75X010,P.S. X010,2015-16,508,12,51,60,64,90,75,47,42,36,24,3,2,0,2,0.281496078,0.718503952,0.015748031,0.320866138,0.586614192,0.007874016,0.068897635,0.996062994,0.179133862,0.726377964,0.793291748
75X010,P.S. X010,2016-17,506,13,40,56,61,62,85,74,30,43,36,2,3,1,0,0.276679844,0.723320186,0.015810277,0.322134376,0.586956501,0.005928854,0.069169961,0.998023689,0.225296438,0.745059311,0.798339903
75X010,P.S. X010,2017-18,537,10,59,55,63,70,68,87,48,28,39,3,3,3,1,0.28677839,0.71322161,0.014897579,0.338919938,0.567970216,0.011173184,0.06703911,1,0.223463684,0.918063343,0.938005567
75X010,P.S. X010,2018-19,587,14,88,70,60,62,78,66,61,47,31,2,3,3,2,0.296422482,0.703577518,0.022146508,0.301533222,0.604770005,0.010221465,0.061328791,0.99829644,0.248722315,0.885860324,0.917449772
75X012,P.S. X012 Lewis and Clark School,2014-15,253,0,0,0,0,0,0,0,20,36,52,54,46,25,20,0.280632406,0.719367564,0.023715414,0.332015812,0.588932812,0.023715414,0.031620555,1,0.332015812,0.766798437,0.839300394
75X012,P.S. X012 Lewis and Clark School,2015-16,255,0,0,0,0,0,0,0,7,26,35,56,56,39,36,0.278431386,0.721568644,0.027450981,0.329411775,0.552941203,0.050980393,0.039215688,0.996078432,0.325490206,0.725490212,0.835407674
75X012,P.S. X012 Lewis and Clark School,2016-17,291,0,1,0,0,0,0,0,32,11,27,43,57,54,66,0.264604807,0.735395193,0.030927835,0.319587618,0.536082447,0.068728521,0.04467354,1,0.326460481,0.742268026,0.834584177
75X012,P.S. X012 Lewis and Clark School,2017-18,304,0,0,0,0,0,0,0,20,31,16,28,43,55,111,0.259868413,0.740131557,0.039473683,0.296052635,0.559210539,0.065789476,0.039473683,0.996710539,0.325657904,0.934210539,0.953210533
75X012,P.S. X012 Lewis and Clark School,2018-19,271,0,0,0,0,0,0,0,2,20,28,19,30,37,135,0.254612535,0.745387435,0.029520296,0.313653141,0.560885608,0.066420667,0.029520296,1,0.346863478,0.93726939,0.952442825
75X017,P.S. X017,2014-15,414,0,47,96,43,38,35,25,31,56,43,0,0,0,0,0.176328495,0.82367152,0.009661836,0.340579718,0.572463751,0.019323671,0.057971016,1,0.19082126,0.746376812,0.831278503
75X017,P.S. X017,2015-16,415,0,25,49,88,41,38,36,38,41,59,0,0,0,0,0.173493981,0.826506019,0.009638554,0.351807237,0.561445773,0.01686747,0.060240965,0.995180726,0.187951803,0.693975925,0.81253171
75X017,P.S. X017,2016-17,412,0,19,35,49,85,42,42,54,38,40,8,0,0,0,0.155339807,0.844660223,0.019417476,0.354368925,0.555825233,0.016990291,0.053398058,0.997572839,0.196601942,0.689320385,0.788111627
75X017,P.S. X017,2017-18,426,0,22,32,37,50,85,40,39,63,44,9,5,0,0,0.171361506,0.828638494,0.018779343,0.384976536,0.530516446,0.02112676,0.044600938,0.99765259,0.190140843,0.910798132,0.935924888
75X017,P.S. X017,2018-19,451,0,32,34,29,38,52,86,66,40,57,7,6,4,0,0.172949001,0.827050984,0.022172948,0.39246121,0.518846989,0.017738359,0.048780486,1,0.17960088,0.898004413,0.929492235
75X168,P.S. 168,2014-15,510,17,27,95,35,45,44,59,58,52,60,4,6,3,5,0.219607845,0.78039217,0.021568628,0.339215696,0.609803915,0.003921569,0.025490196,0.984313726,0.211764708,0.790196061,0.838576853
75X168,P.S. 168,2015-16,480,14,42,32,90,45,45,45,49,53,48,0,5,7,5,0.231250003,0.768750012,0.03125,0.341666669,0.602083325,0,0.025,0.995833337,0.212500006,0.802083313,0.840981424
75X168,P.S. 168,2016-17,497,13,45,60,42,86,46,36,51,50,52,4,0,3,9,0.223340034,0.776659966,0.024144869,0.342052311,0.609657943,0.006036217,0.018108651,1,0.227364182,0.764587522,0.820022106
75X168,P.S. 168,2017-18,534,14,40,58,70,51,87,46,50,54,46,9,2,1,6,0.241573036,0.758426964,0.031835206,0.340823978,0.601123571,0.007490637,0.018726591,0.998127341,0.22097379,0.902621746,0.925629199
75X168,P.S. 168,2018-19,530,15,20,50,54,73,59,88,49,46,60,4,9,1,2,0.232075468,0.767924547,0.039622642,0.337735862,0.586792469,0.013207547,0.02264151,1,0.228301883,0.903773606,0.93279624
75X176,P.S. X176,2014-15,801,24,50,68,54,41,50,115,62,72,43,44,46,42,90,0.174781516,0.825218499,0.026217228,0.433208495,0.461922586,0.008739077,0.069912612,0.992509365,0.078651689,0.611735344,0.676398814
75X176,P.S. X176,2015-16,842,24,67,64,73,51,39,44,109,62,65,58,40,40,106,0.175771967,0.824228048,0.023752969,0.428741097,0.471496433,0.009501188,0.066508316,1,0.089073636,0.616389573,0.681864023
75X176,P.S. X176,2016-17,875,24,43,73,68,69,48,38,71,99,65,54,58,41,124,0.181714281,0.818285704,0.020571429,0.437714279,0.462857157,0.010285715,0.068571426,1,0.094857141,0.606857121,0.687869728
75X176,P.S. X176,2017-18,925,24,60,57,72,71,73,44,47,71,96,60,53,55,142,0.168648645,0.83135134,0.020540541,0.420540541,0.484324336,0.011891892,0.0627027,1,0.105945945,0.829189181,0.859335124
75X176,P.S. X176,2018-19,554,0,0,0,0,0,0,0,87,50,64,80,55,54,164,0.175090253,0.824909747,0.023465704,0.415162444,0.48736462,0.010830325,0.063176893,1,0.124548733,0.842960298,0.873444021
75X186,P186X Walter J. Damrosch School,2014-15,607,0,52,63,55,91,70,68,82,60,58,1,3,1,3,0.281713337,0.718286633,0.013179571,0.4003295,0.545304775,0.008237232,0.03294893,0.990115345,0.280065894,0.779242158,0.842044115
75X186,P186X Walter J. Damrosch School,2015-16,631,0,52,81,74,64,86,69,60,80,59,2,3,1,0,0.299524575,0.700475454,0.01584786,0.405705243,0.535657704,0.011093502,0.03169572,0.996830404,0.282091916,0.784469068,0.845588624
75X186,P186X Walter J. Damrosch School,2016-17,673,0,30,62,95,86,86,93,72,64,78,3,1,1,2,0.306092113,0.693907857,0.016344724,0.40416047,0.533432364,0.016344724,0.029717682,0.995542347,0.286775619,0.783060908,0.845734
75X186,P186X Walter J. Damrosch School,2017-18,645,0,34,44,75,93,81,87,97,71,56,2,3,2,0,0.297674417,0.702325583,0.018604651,0.404651165,0.527131796,0.015503876,0.034108527,0.993798435,0.288372099,0.937984467,0.959601521
